HourUTC,HourDK,PriceArea,ConsumerType_DE35,TotalCon,EventTimestamp,DMY,Hour,Minute,DayOfWeek,Quarter,Month,Day,Year,Season,Dayofyear,DayOfMonth,WeekOfYear,IsWeekend,IsMonthStart,IsMonthEnd,IsQuarterStart,IsQuarterEnd,IsWorkingDay,IsBusinessHours,IsPeakHour,MinuteOfDay,MinuteOfWeek
2022-10-30 00:00,2022-10-30 02:00,DK2,432,31546,2022-10-30 02:00:00,30-10-2022,2,0,6,4,10,30,2022,4,303,30,43,True,False,False,False,False,False,False,False,120,8760
2022-10-30 00:00,2022-10-30 02:00,DK2,433,35820,2022-10-30 02:00:00,30-10-2022,2,0,6,4,10,30,2022,4,303,30,43,True,False,False,False,False,False,False,False,120,8760
2022-10-30 00:00,2022-10-30 02:00,DK2,441,35548,2022-10-30 02:00:00,30-10-2022,2,0,6,4,10,30,2022,4,303,30,43,True,False,False,False,False,False,False,False,120,8760
2022-10-30 00:00,2022-10-30 02:00,DK2,442,4678,2022-10-30 02:00:00,30-10-2022,2,0,6,4,10,30,2022,4,303,30,43,True,False,False,False,False,False,False,False,120,8760
2022-10-30 00:00,2022-10-30 02:00,DK2,443,24026,2022-10-30 02:00:00,30-10-2022,2,0,6,4,10,30,2022,4,303,30,43,True,False,False,False,False,False,False,False,120,8760
2022-10-30 00:00,2022-10-30 02:00,DK2,444,19647,2022-10-30 02:00:00,30-10-2022,2,0,6,4,10,30,2022,4,303,30,43,True,False,False,False,False,False,False,False,120,8760
2022-10-30 00:00,2022-10-30 02:00,DK2,445,10028,2022-10-30 02:00:00,30-10-2022,2,0,6,4,10,30,2022,4,303,30,43,True,False,False,False,False,False,False,False,120,8760
2022-10-30 00:00,2022-10-30 02:00,DK2,446,22501,2022-10-30 02:00:00,30-10-2022,2,0,6,4,10,30,2022,4,303,30,43,True,False,False,False,False,False,False,False,120,8760
2022-10-30 00:00,2022-10-30 02:00,DK2,447,15537,2022-10-30 02:00:00,30-10-2022,2,0,6,4,10,30,2022,4,303,30,43,True,False,False,False,False,False,False,False,120,8760
2022-10-30 00:00,2022-10-30 02:00,DK2,450,5581,2022-10-30 02:00:00,30-10-2022,2,0,6,4,10,30,2022,4,303,30,43,True,False,False,False,False,False,False,False,120,8760
2022-10-30 00:00,2022-10-30 02:00,DK2,461,14447,2022-10-30 02:00:00,30-10-2022,2,0,6,4,10,30,2022,4,303,30,43,True,False,False,False,False,False,False,False,120,8760
2022-10-30 00:00,2022-10-30 02:00,DK2,462,10770,2022-10-30 02:00:00,30-10-2022,2,0,6,4,10,30,2022,4,303,30,43,True,False,False,False,False,False,False,False,120,8760
2022-10-30 00:00,2022-10-30 02:00,DK2,999,358030,2022-10-30 02:00:00,30-10-2022,2,0,6,4,10,30,2022,4,303,30,43,True,False,False,False,False,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,111,52186,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,112,1856,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,119,19289,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,121,174864,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,122,38380,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,123,16043,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,130,25861,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,211,100418,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,212,14136,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,215,1255,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,220,19641,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,310,55827,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,320,8682,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,330,4032,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,340,5550,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,350,43084,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,360,43587,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,370,6206,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,381,2721,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,382,20718,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,390,3854,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,410,10797,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,421,60739,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,422,39102,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,431,19786,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,432,28319,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,433,22057,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,441,82049,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,442,21733,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,443,20468,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,444,10101,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,445,16576,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,446,24756,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,447,16390,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,450,14327,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,461,2447,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,462,1771,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK1,999,657897,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,111,36666,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,112,1860,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,119,25689,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,121,98950,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,122,39825,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,123,5022,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,130,22006,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,211,20275,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,212,3513,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,215,167,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,220,1134,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,310,27529,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,320,1848,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,330,1182,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,340,3466,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,350,24897,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,360,10315,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,370,663,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,381,543,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,382,28360,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,390,1428,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,410,5662,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,421,36865,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,422,19475,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,431,11512,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,432,36562,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,433,39509,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,441,26344,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,442,5830,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,443,26193,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,444,20992,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,445,12100,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,446,22763,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,447,18081,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,450,6460,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,461,15454,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,462,11057,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 01:00,2021-10-31 02:00,DK2,999,375949,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,111,54144,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,112,1907,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,119,19748,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,121,184761,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,122,38952,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,123,16256,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,130,26197,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,211,101054,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,212,14308,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,215,1246,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,220,18807,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,310,57016,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,320,8705,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,330,4018,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,340,5548,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,350,43992,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,360,40669,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,370,5245,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,381,2682,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,382,20973,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,390,3821,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,410,10856,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,421,60532,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,422,39848,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,431,20747,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,432,28592,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,433,22519,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,441,72435,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,442,22034,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,443,20594,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,444,10159,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,445,16591,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,446,24957,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,447,16387,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,450,14454,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,461,2452,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,462,1788,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK1,999,659836,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK2,111,38876,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK2,112,1867,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK2,119,26061,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK2,121,105087,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK2,122,40490,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK2,123,5160,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK2,130,22381,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK2,211,20595,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK2,212,3513,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK2,215,179,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK2,220,1200,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK2,310,27156,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK2,320,1836,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK2,330,1186,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK2,340,3437,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK2,350,24702,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK2,360,10303,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
2021-10-31 00:00,2021-10-31 02:00,DK2,370,672,2021-10-31 02:00:00,31-10-2021,2,0,6,4,10,31,2021,4,304,31,43,True,False,True,False,True,False,False,False,120,8760
